variant,component,log10k
current_sssc_fixed_grid,kxx,-0.09622394310995472
current_sssc_fixed_grid,kxx,-3.9886356217693497
current_sssc_fixed_grid,kxx,-4.295438116241433
current_sssc_fixed_grid,kxx,-4.074805570418628
current_sssc_fixed_grid,kxx,-3.946311093939564
current_sssc_fixed_grid,kxx,-0.45978443021175447
current_sssc_fixed_grid,kxx,-4.164343118040924
current_sssc_fixed_grid,kxx,-3.837606132639984
current_sssc_fixed_grid,kxx,-3.9677195141544392
current_sssc_fixed_grid,kxx,-3.872995200920311
current_sssc_fixed_grid,kxx,-4.00759036671079
current_sssc_fixed_grid,kxx,-3.9726006229144697
current_sssc_fixed_grid,kxx,-3.8752128707502953
current_sssc_fixed_grid,kxx,-0.44027590954020535
current_sssc_fixed_grid,kxx,-0.15717631057788228
current_sssc_fixed_grid,kxx,-4.135330761238304
current_sssc_fixed_grid,kxx,-3.9794064148883876
current_sssc_fixed_grid,kxx,0.23553532376523606
current_sssc_fixed_grid,kxx,-4.21454653434711
current_sssc_fixed_grid,kxx,-4.064657417467616
current_sssc_fixed_grid,kxx,-4.458865355196594
current_sssc_fixed_grid,kxx,0.10065620952042906
current_sssc_fixed_grid,kxx,-4.033725370366787
current_sssc_fixed_grid,kxx,-4.136996441347945
current_sssc_fixed_grid,kxx,-4.096165672289372
current_sssc_fixed_grid,kxx,-0.01924003216879729
current_sssc_fixed_grid,kxx,-3.9756973885746594
current_sssc_fixed_grid,kxx,-4.077774114988531
current_sssc_fixed_grid,kxx,-4.159424595434576
current_sssc_fixed_grid,kxx,-4.233749419953683
current_sssc_fixed_grid,kxx,-4.025446125512337
current_sssc_fixed_grid,kxx,0.09756953328153409
current_sssc_fixed_grid,kxx,-0.1989494320842589
current_sssc_fixed_grid,kxx,-4.290441730482986
current_sssc_fixed_grid,kxx,-4.048535252164466
current_sssc_fixed_grid,kxx,-4.212239329084692
current_sssc_fixed_grid,kxx,-3.981964087393539
current_sssc_fixed_grid,kxx,-4.034994218575458
current_sssc_fixed_grid,kxx,-4.37603981007815
current_sssc_fixed_grid,kxx,-4.294371818832971
current_sssc_fixed_grid,kxx,-4.435356715652881
current_sssc_fixed_grid,kxx,-4.197138747381067
current_sssc_fixed_grid,kxx,-3.7283148015971888
current_sssc_fixed_grid,kxx,-4.226214963033285
current_sssc_fixed_grid,kxx,-0.1858703897151545
current_sssc_fixed_grid,kxx,-4.168998394399546
current_sssc_fixed_grid,kxx,-4.0728212653746825
current_sssc_fixed_grid,kxx,-0.4841885380384527
current_sssc_fixed_grid,kxx,0.4975215656007532
current_sssc_fixed_grid,kxx,-4.313784571122119
current_sssc_fixed_grid,kxx,-4.115758900222942
current_sssc_fixed_grid,kxx,-4.184070617955352
current_sssc_fixed_grid,kxx,-4.308928140789851
current_sssc_fixed_grid,kxx,-4.270897453057101
current_sssc_fixed_grid,kxx,0.16669778943340613
current_sssc_fixed_grid,kxx,-0.449477431306324
current_sssc_fixed_grid,kxx,-0.3664116550868951
current_sssc_fixed_grid,kxx,-0.008937185616313929
current_sssc_fixed_grid,kxx,-0.0801881259018494
current_sssc_fixed_grid,kxx,-4.279480180314659
current_sssc_fixed_grid,kxx,-4.241154112517444
current_sssc_fixed_grid,kxx,-3.699119630382031
current_sssc_fixed_grid,kxx,-4.036679627178248
current_sssc_fixed_grid,kxx,-4.3564995765271535
current_sssc_fixed_grid,kxx,-4.151128587971541
current_sssc_fixed_grid,kxx,-0.49715010328364667
current_sssc_fixed_grid,kxx,-3.9399046732816614
current_sssc_fixed_grid,kxx,-4.102838921171185
current_sssc_fixed_grid,kxx,-0.5358812986527602
current_sssc_fixed_grid,kxx,0.6709599094337451
current_sssc_fixed_grid,kxx,-4.260604255086183
current_sssc_fixed_grid,kxx,-0.23183149187591798
current_sssc_fixed_grid,kxx,-0.054365558751053075
current_sssc_fixed_grid,kxx,-3.840174656776192
current_sssc_fixed_grid,kxx,-4.016717906365657
current_sssc_fixed_grid,kxx,-4.165833914466615
current_sssc_fixed_grid,kxx,-4.326279630003797
current_sssc_fixed_grid,kxx,-3.9746999579777085
current_sssc_fixed_grid,kxx,-0.4415117710432175
current_sssc_fixed_grid,kxx,-4.113242796666103
current_sssc_fixed_grid,kxx,-4.142708544663797
current_sssc_fixed_grid,kxx,-4.279636831031412
current_sssc_fixed_grid,kxx,-4.13412202764924
current_sssc_fixed_grid,kxx,-4.128426369631311
current_sssc_fixed_grid,kxx,-0.08161619501195941
current_sssc_fixed_grid,kxx,-4.167773826789264
current_sssc_fixed_grid,kxx,-3.986785957089572
current_sssc_fixed_grid,kxx,-3.96177157715853
current_sssc_fixed_grid,kxx,-4.1760366987534585
current_sssc_fixed_grid,kxx,-4.536784571244837
current_sssc_fixed_grid,kxx,-4.2924454471133835
current_sssc_fixed_grid,kxx,-4.260445144775996
current_sssc_fixed_grid,kxx,-3.9628916990592145
current_sssc_fixed_grid,kxx,-3.914795550217056
current_sssc_fixed_grid,kxx,-4.2045128639376
current_sssc_fixed_grid,kxx,-4.162144022863897
current_sssc_fixed_grid,kxx,-4.210049719381649
current_sssc_fixed_grid,kxx,-4.184457631895697
current_sssc_fixed_grid,kxx,-0.8283009079521605
current_sssc_fixed_grid,kxx,-4.0435412123880425
current_sssc_fixed_grid,kxx,0.46107861106914366
current_sssc_fixed_grid,kxx,-0.1090428229652078
current_sssc_fixed_grid,kxx,-4.31612222087284
current_sssc_fixed_grid,kxx,-4.394813609625386
current_sssc_fixed_grid,kxx,-4.018355032382213
current_sssc_fixed_grid,kxx,-3.909745294679187
current_sssc_fixed_grid,kxx,-3.82819200406557
current_sssc_fixed_grid,kxx,-4.208376963972497
current_sssc_fixed_grid,kxx,-4.282241572602566
current_sssc_fixed_grid,kxx,0.22449939959298676
current_sssc_fixed_grid,kxx,-4.132712552752738
current_sssc_fixed_grid,kxx,-0.49340723066103565
current_sssc_fixed_grid,kxx,-3.9877448291533755
current_sssc_fixed_grid,kxx,-0.678941045670002
current_sssc_fixed_grid,kxx,-4.136134185103
current_sssc_fixed_grid,kxx,-3.8629056299697657
current_sssc_fixed_grid,kxx,-3.93305964109098
current_sssc_fixed_grid,kxx,0.02801409626536098
current_sssc_fixed_grid,kxx,-4.335039342564435
current_sssc_fixed_grid,kxx,-0.12664841161831128
current_sssc_fixed_grid,kxx,-0.333543399321639
current_sssc_fixed_grid,kxx,-0.295063033669159
current_sssc_fixed_grid,kxx,-4.270295641865789
current_sssc_fixed_grid,kxx,-4.2180654189102444
current_sssc_fixed_grid,kxx,-0.609461946800984
current_sssc_fixed_grid,kxx,0.24238539842726467
current_sssc_fixed_grid,kxx,-4.1994522637858775
current_sssc_fixed_grid,kxx,-0.3127845214766224
current_sssc_fixed_grid,kxx,-0.2862186225180732
current_sssc_fixed_grid,kxx,-4.408360218692337
current_sssc_fixed_grid,kxx,-4.230307975110862
current_sssc_fixed_grid,kxx,-0.44564049042614223
current_sssc_fixed_grid,kxx,-3.9840813605720196
current_sssc_fixed_grid,kxx,-3.748836056816595
current_sssc_fixed_grid,kxx,-0.2505105251976593
current_sssc_fixed_grid,kxx,0.1351794372619798
current_sssc_fixed_grid,kxx,-3.9918200283869663
current_sssc_fixed_grid,kxx,0.07434655394326378
current_sssc_fixed_grid,kxx,-4.582651428973072
current_sssc_fixed_grid,kxx,-4.259314346510717
current_sssc_fixed_grid,kxx,-4.3910801214867705
current_sssc_fixed_grid,kxx,-0.13922430078065107
current_sssc_fixed_grid,kxx,0.10959137778099046
current_sssc_fixed_grid,kxx,-3.93812766702943
current_sssc_fixed_grid,kxx,-4.592690131469862
current_sssc_fixed_grid,kxx,0.09142748030446281
current_sssc_fixed_grid,kxx,-0.1047947355004484
current_sssc_fixed_grid,kxx,-4.18829980247927
current_sssc_fixed_grid,kxx,-0.16174442063993366
current_sssc_fixed_grid,kxx,0.010544271336939266
current_sssc_fixed_grid,kxx,-4.131597096000911
current_sssc_fixed_grid,kxx,-4.139781535162046
current_sssc_fixed_grid,kxx,-4.2127837665081715
current_sssc_fixed_grid,kxx,0.1714601194709285
current_sssc_fixed_grid,kxx,-4.133232635327818
current_sssc_fixed_grid,kxx,-0.542750670843939
current_sssc_fixed_grid,kxx,-0.1482823023174638
current_sssc_fixed_grid,kxx,-4.0120734465591275
current_sssc_fixed_grid,kxx,-4.055625179653529
current_sssc_fixed_grid,kxx,-0.15758427008586093
current_sssc_fixed_grid,kxx,-4.154151218679728
current_sssc_fixed_grid,kxx,-4.435075737845941
current_sssc_fixed_grid,kxx,-4.141040275907533
current_sssc_fixed_grid,kxx,-4.1949492443214265
current_sssc_fixed_grid,kxx,-3.9858665554261328
current_sssc_fixed_grid,kxx,-0.2612089610738277
current_sssc_fixed_grid,kxx,-3.8703716314054795
current_sssc_fixed_grid,kxx,-4.189679780242172
current_sssc_fixed_grid,kxx,-4.1684180170783245
current_sssc_fixed_grid,kxx,-4.337682534462126
current_sssc_fixed_grid,kxx,-3.9665125100754293
current_sssc_fixed_grid,kxx,-4.229719687471162
current_sssc_fixed_grid,kxx,0.32954732120293495
current_sssc_fixed_grid,kxx,-4.176274520338239
current_sssc_fixed_grid,kxx,-4.2659850625847655
current_sssc_fixed_grid,kxx,-4.024322288001159
current_sssc_fixed_grid,kxx,-4.2284008976154475
current_sssc_fixed_grid,kxx,-4.323435028343354
current_sssc_fixed_grid,kxx,-4.26912332628798
current_sssc_fixed_grid,kxx,-0.19893303715057944
current_sssc_fixed_grid,kxx,-4.395926937665232
current_sssc_fixed_grid,kxx,-4.117713492695723
current_sssc_fixed_grid,kxx,-4.251640383285374
current_sssc_fixed_grid,kxx,-4.3092837674343905
current_sssc_fixed_grid,kxx,-0.31641596191196214
current_sssc_fixed_grid,kxx,0.026360439697121967
current_sssc_fixed_grid,kxx,-0.6103752307768233
current_sssc_fixed_grid,kxx,-0.7040128880110894
current_sssc_fixed_grid,kxx,-4.057439376913176
current_sssc_fixed_grid,kxx,-4.44222830126152
current_sssc_fixed_grid,kxx,-0.10509282954987624
current_sssc_fixed_grid,kxx,-0.19079542646544653
current_sssc_fixed_grid,kxx,-4.262573181398527
current_sssc_fixed_grid,kxx,0.2452558302688627
current_sssc_fixed_grid,kxx,-4.016748323445866
current_sssc_fixed_grid,kxx,-0.048859940153329104
current_sssc_fixed_grid,kxx,-4.201023883694864
current_sssc_fixed_grid,kxx,-4.031754121308205
current_sssc_fixed_grid,kxx,-3.8527900552908396
current_sssc_fixed_grid,kxx,-4.073191929052932
current_sssc_fixed_grid,kxx,-0.46343358383925826
current_sssc_fixed_grid,kxx,-4.182702969979193
current_sssc_fixed_grid,kxx,-3.946656344049636
current_sssc_fixed_grid,kxx,-4.133407304120381
current_sssc_fixed_grid,kxx,-0.35162846196820613
current_sssc_fixed_grid,kxx,-4.427508551259809
current_sssc_fixed_grid,kxx,-4.287416849657405
current_sssc_fixed_grid,kxx,-3.926373278401153
current_sssc_fixed_grid,kxx,-3.7382326305639597
current_sssc_fixed_grid,kxx,-3.9007449418006837
current_sssc_fixed_grid,kxx,-4.009228766505391
current_sssc_fixed_grid,kxx,-4.292472105774614
current_sssc_fixed_grid,kxx,-4.026833195816308
current_sssc_fixed_grid,kxx,-3.982726980959306
current_sssc_fixed_grid,kxx,-4.249111684965156
current_sssc_fixed_grid,kxx,-4.307109571286511
current_sssc_fixed_grid,kxx,-0.10544557356790785
current_sssc_fixed_grid,kxx,-0.09018942525818673
current_sssc_fixed_grid,kxx,-4.241115463354068
current_sssc_fixed_grid,kxx,-4.345704060362201
current_sssc_fixed_grid,kxx,-4.316237733462979
current_sssc_fixed_grid,kxx,-3.9975826881341443
current_sssc_fixed_grid,kxx,-0.048285603125927126
current_sssc_fixed_grid,kxx,-4.385389074833643
current_sssc_fixed_grid,kxx,-4.1541811763924334
current_sssc_fixed_grid,kxx,-4.311990456226622
current_sssc_fixed_grid,kxx,-4.238375390251814
current_sssc_fixed_grid,kxx,-4.327839440543662
current_sssc_fixed_grid,kxx,-0.7201483856737444
current_sssc_fixed_grid,kxx,-4.103742129430349
current_sssc_fixed_grid,kxx,-4.0597763977886645
current_sssc_fixed_grid,kxx,-4.202673503834106
current_sssc_fixed_grid,kxx,-3.968581928897924
current_sssc_fixed_grid,kxx,-0.5391886801629684
current_sssc_fixed_grid,kxx,-4.06252666839464
current_sssc_fixed_grid,kxx,0.08329323851445422
current_sssc_fixed_grid,kxx,-4.188621698732138
current_sssc_fixed_grid,kxx,-4.388412847478123
current_sssc_fixed_grid,kxx,-4.021783750775469
current_sssc_fixed_grid,kxx,-0.41336236944148835
current_sssc_fixed_grid,kxx,-4.034133135458913
current_sssc_fixed_grid,kxx,-0.35266144659540627
current_sssc_fixed_grid,kxx,-4.070011676567173
current_sssc_fixed_grid,kxx,-4.2274241357173254
current_sssc_fixed_grid,kxx,-4.572403536549863
current_sssc_fixed_grid,kxx,-4.064332772883841
current_sssc_fixed_grid,kxx,-4.191467179599785
current_sssc_fixed_grid,kxx,-4.444387405001351
current_sssc_fixed_grid,kxx,-4.111530929469612
current_sssc_fixed_grid,kxx,-4.233863690739977
current_sssc_fixed_grid,kxx,-4.320694759261474
current_sssc_fixed_grid,kxx,-3.996574414958696
current_sssc_fixed_grid,kxx,-4.245566699624114
current_sssc_fixed_grid,kxx,-0.01714045769054644
current_sssc_fixed_grid,kxx,-3.9938471389826753
current_sssc_fixed_grid,kxx,-4.299886725996907
current_sssc_fixed_grid,kxx,-4.094836771428042
current_sssc_fixed_grid,kxx,-3.94199966766908
current_sssc_fixed_grid,kxx,-0.4465045165799221
current_sssc_fixed_grid,kxx,-4.234285311475641
current_sssc_fixed_grid,kxx,-0.23609320676362802
current_sssc_fixed_grid,kxx,-0.7386742489985288
current_sssc_fixed_grid,kxx,-4.111009979159269
current_sssc_fixed_grid,kxx,-4.078964404991589
current_sssc_fixed_grid,kxx,-4.2747178310287754
current_sssc_fixed_grid,kxx,-0.18693904891469038
current_sssc_fixed_grid,kxx,-4.167669046617859
current_sssc_fixed_grid,kxx,-4.050118742396964
current_sssc_fixed_grid,kxx,-4.182602668533874
current_sssc_fixed_grid,kxx,0.2482837195801488
current_sssc_fixed_grid,kxx,-3.6850266978686452
current_sssc_fixed_grid,kxx,-4.53204937484846
current_sssc_fixed_grid,kxx,-0.1590777040153448
current_sssc_fixed_grid,kxx,-4.143968140805573
current_sssc_fixed_grid,kxx,-3.9041670385092107
current_sssc_fixed_grid,kxx,-4.268327558900032
current_sssc_fixed_grid,kxx,-4.040133771586695
current_sssc_fixed_grid,kxx,-4.307821221254074
current_sssc_fixed_grid,kxx,-4.141625399804839
current_sssc_fixed_grid,kxx,-4.493443054158957
current_sssc_fixed_grid,kxx,-4.140485680686332
current_sssc_fixed_grid,kxx,-4.324743731683537
current_sssc_fixed_grid,kxx,-0.2057149455224037
current_sssc_fixed_grid,kxx,-4.440375434439602
current_sssc_fixed_grid,kxx,-4.238782126919781
current_sssc_fixed_grid,kxx,-4.158272488719883
current_sssc_fixed_grid,kxx,-4.555474227019676
current_sssc_fixed_grid,kxx,-0.5554480147862059
current_sssc_fixed_grid,kxx,-4.003164730387387
current_sssc_fixed_grid,kxx,-4.2000949690642795
current_sssc_fixed_grid,kxx,-4.250833160586921
current_sssc_fixed_grid,kxx,-3.9744881705024406
current_sssc_fixed_grid,kxx,-4.406766287375449
current_sssc_fixed_grid,kxx,-0.07642651800928167
current_sssc_fixed_grid,kxx,-4.0977098319284755
current_sssc_fixed_grid,kxx,-4.1621358205728685
current_sssc_fixed_grid,kxx,-4.321092478675405
current_sssc_fixed_grid,kxx,-4.22957953760422
current_sssc_fixed_grid,kxx,-4.1979396928715
current_sssc_fixed_grid,kxx,-4.265851888363333
current_sssc_fixed_grid,kxx,0.31271878241228995
current_sssc_fixed_grid,kxx,-3.9939497182550703
current_sssc_fixed_grid,kxx,-0.21555216741690414
current_sssc_fixed_grid,kxx,-3.9372594919132378
current_sssc_fixed_grid,kxx,-4.13247667756767
current_sssc_fixed_grid,kxx,-4.331089030000519
current_sssc_fixed_grid,kxx,-3.9930883570883418
current_sssc_fixed_grid,kxx,-0.6013328934864242
current_sssc_fixed_grid,kxx,-3.720480269542289
current_sssc_fixed_grid,kxx,-3.9747012415588787
current_sssc_fixed_grid,kxx,-0.36886840300469115
current_sssc_fixed_grid,kxx,-0.6815990972984846
current_sssc_fixed_grid,kxx,-4.161487677398484
current_sssc_fixed_grid,kxx,-0.835959914766481
current_sssc_fixed_grid,kxx,-0.06839833697054407
current_sssc_fixed_grid,kxx,-4.042105054636835
current_sssc_fixed_grid,kxx,0.05979560091383413
current_sssc_fixed_grid,kxx,-4.33897441483484
current_sssc_fixed_grid,kxx,-4.313456359943812
current_sssc_fixed_grid,kxx,-0.12213667248105253
current_sssc_fixed_grid,kxx,-0.5744867186414239
current_sssc_fixed_grid,kxx,-0.3236448607248856
current_sssc_fixed_grid,kxx,-4.317723490520222
current_sssc_fixed_grid,kxx,-4.500815172410132
current_sssc_fixed_grid,kxx,-3.9785883702711042
current_sssc_fixed_grid,kxx,-3.867869628363233
current_sssc_fixed_grid,kxx,0.05435137152733236
current_sssc_fixed_grid,kxx,-4.086407138799944
current_sssc_fixed_grid,kxx,-4.12511075755228
current_sssc_fixed_grid,kxx,-0.1924810315058501
current_sssc_fixed_grid,kxx,-4.097984094964566
current_sssc_fixed_grid,kxx,-0.6758004422466785
current_sssc_fixed_grid,kxx,-0.3857639491649249
current_sssc_fixed_grid,kxx,-4.152656754016851
current_sssc_fixed_grid,kxx,-3.6556839274655997
current_sssc_fixed_grid,kxx,-4.286795098612878
current_sssc_fixed_grid,kxx,-0.13349933570507458
current_sssc_fixed_grid,kxx,-3.8550120783492647
current_sssc_fixed_grid,kxx,-3.9724736520043806
current_sssc_fixed_grid,kxx,-4.052370859291721
current_sssc_fixed_grid,kxx,-4.298835886059882
current_sssc_fixed_grid,kxx,-4.391973269588104
current_sssc_fixed_grid,kxx,-3.943464659157033
current_sssc_fixed_grid,kxx,-0.20833807959136824
current_sssc_fixed_grid,kxx,-0.4307070603285049
current_sssc_fixed_grid,kxx,-0.17332907463941005
current_sssc_fixed_grid,kxx,-4.006539354205788
current_sssc_fixed_grid,kxx,-4.068233912233312
current_sssc_fixed_grid,kxx,-0.11168761697048211
current_sssc_fixed_grid,kxx,-4.037241989321991
current_sssc_fixed_grid,kxx,-4.261601278179182
current_sssc_fixed_grid,kxx,-4.2583777378289644
current_sssc_fixed_grid,kxx,-4.305444456933012
current_sssc_fixed_grid,kxx,-0.282605808427566
current_sssc_fixed_grid,kxx,0.6407672803979523
current_sssc_fixed_grid,kxx,-4.3167975244319505
current_sssc_fixed_grid,kxx,-4.064577788701803
current_sssc_fixed_grid,kxx,-3.8372896830528815
current_sssc_fixed_grid,kxx,-3.8807198085592094
current_sssc_fixed_grid,kxx,-0.03055190370013765
current_sssc_fixed_grid,kxx,-4.265046508946339
current_sssc_fixed_grid,kxx,-4.016731701366066
current_sssc_fixed_grid,kxx,-4.383392374383679
current_sssc_fixed_grid,kxx,-3.947059772468016
current_sssc_fixed_grid,kxx,-4.232059641758038
current_sssc_fixed_grid,kxx,-4.392542111667032
current_sssc_fixed_grid,kxx,-3.965856305779399
current_sssc_fixed_grid,kxx,0.3149284819151189
current_sssc_fixed_grid,kxx,-4.091002410769776
current_sssc_fixed_grid,kxx,-3.779099739623113
current_sssc_fixed_grid,kxx,-4.382192287143233
current_sssc_fixed_grid,kxx,-4.0595684697262255
current_sssc_fixed_grid,kxx,-4.217798693575289
current_sssc_fixed_grid,kxx,-3.9954461462795052
current_sssc_fixed_grid,kxx,-3.921863958220837
current_sssc_fixed_grid,kxx,-4.307599344651322
current_sssc_fixed_grid,kxx,-0.5250308426481378
current_sssc_fixed_grid,kxx,-4.134328865617681
current_sssc_fixed_grid,kxx,-4.136948586910116
current_sssc_fixed_grid,kxx,-0.27764042663903915
current_sssc_fixed_grid,kxx,-4.2401392986653255
current_sssc_fixed_grid,kxx,-3.9775348153852828
current_sssc_fixed_grid,kxx,-4.126305959046765
current_sssc_fixed_grid,kxx,-4.282650796196506
current_sssc_fixed_grid,kxx,-3.96548323852228
current_sssc_fixed_grid,kxx,-0.22885511502880634
current_sssc_fixed_grid,kxx,-4.033326033907139
current_sssc_fixed_grid,kxx,-0.1976387872055321
current_sssc_fixed_grid,kxx,-4.068951140777424
current_sssc_fixed_grid,kxx,-0.4356769638555363
current_sssc_fixed_grid,kxx,-0.24102102853391458
current_sssc_fixed_grid,kxx,-4.433777103389633
current_sssc_fixed_grid,kxx,-4.251790887136632
current_sssc_fixed_grid,kxx,-4.30020590400024
current_sssc_fixed_grid,kxx,-4.040446235799215
current_sssc_fixed_grid,kxx,-4.3350479564036934
current_sssc_fixed_grid,kxx,-4.1128458467596225
current_sssc_fixed_grid,kxx,-3.9742933090931394
current_sssc_fixed_grid,kxx,-3.9589486618095218
current_sssc_fixed_grid,kxx,-4.184777231118013
current_sssc_fixed_grid,kxx,-0.3959886284253368
current_sssc_fixed_grid,kxx,-4.382095667252328
current_sssc_fixed_grid,kxx,-4.156289774076958
current_sssc_fixed_grid,kxx,-0.29063986718988605
current_sssc_fixed_grid,kxx,-4.24387695710997
current_sssc_fixed_grid,kxx,-0.13314448923047867
current_sssc_fixed_grid,kxx,-4.1239546956217845
current_sssc_fixed_grid,kxx,-4.236692870027974
current_sssc_fixed_grid,kxx,-3.666660511215997
current_sssc_fixed_grid,kxx,-4.27438430446533
current_sssc_fixed_grid,kxx,-4.105534527691875
current_sssc_fixed_grid,kxx,-4.066413139336651
current_sssc_fixed_grid,kxx,-4.455989744824576
current_sssc_fixed_grid,kxx,-0.4195844550274252
current_sssc_fixed_grid,kxx,-4.288418357929125
current_sssc_fixed_grid,kxx,-0.09424061763247892
current_sssc_fixed_grid,kxx,-4.178575339872385
current_sssc_fixed_grid,kxx,0.09306967267397437
current_sssc_fixed_grid,kxx,-4.008914450075778
