sample_index,log10_kxx,log10_kyy,log10_kzz,cluster
495,-4.1831726840,-1.2191929739,-0.9763939201,1
496,-5.1973779669,-1.2112620337,-1.6725321107,1
497,-2.7453444775,-0.9966677253,-1.1501055636,2
498,-2.2835162548,-1.6504941489,-1.6153802551,2
499,-3.0140661344,-1.2091818653,-2.6815938405,2
500,-2.3121278208,-1.0787572608,-1.0486262812,2
501,-2.1720078568,-1.1345600078,-1.2394561580,2
502,-2.3154810801,-1.1867935315,-0.9433672678,2
503,-1.5910346440,-1.0788548716,-1.0727735711,2
504,-1.7311991754,-0.8259508362,-0.6432011507,2
505,-2.5990581457,-2.6717856172,-1.0882781253,2
506,-2.1947217387,-0.9777424016,-1.4538414865,2
507,-1.9895783774,-2.2401989813,-5.2399197321,3
508,-1.6988632049,-0.9869505175,-0.8328036831,2
509,-4.9733141064,-5.2853868273,-0.8159926079,1
510,-1.5089335911,-1.2291599869,-1.3837073741,2
511,-2.6883033487,-1.4894237516,-1.2730619821,2
512,-5.3848674499,-1.1823240285,-1.4238926524,1
513,-2.1909516402,-1.1221731067,-1.1875318247,2
514,-1.9549149468,-1.0808369085,-2.1670583098,2
515,-1.8824432106,-0.9819745334,-1.0227848397,2
516,-4.7156187736,-1.3433879905,-1.9682083404,1
517,-3.0513184496,-1.5771439944,-1.0763324788,2
518,-2.1105127780,-1.2192368941,-0.9644065184,2
519,-1.9092390566,-1.0321625296,-1.1881805597,2
520,-1.7914056769,-1.0601805682,-0.5964749351,2
521,-2.4086831216,-1.2764185649,-1.0988904952,2
522,-2.3631241389,-0.8349483362,-0.8578525565,2
523,-1.6921460718,-1.3587561173,-4.8926046379,3
524,-1.9250742467,-1.3471158067,-1.4902809449,2
525,-2.0533629840,-1.1581449840,-1.1312881082,2
526,-2.6389605066,-1.5933147526,-0.8912976560,2
527,-2.1156080646,-1.1251526617,-1.0596199658,2
528,-5.4086531230,-1.7303157994,-1.2036000213,1
529,-4.9433963362,-0.8352381339,-0.9530881990,1
530,-2.1733249904,-1.2624606109,-1.0815593294,2
531,-2.0240913124,-0.9737340562,-0.8526502651,2
532,-2.7450654453,-1.8424280081,-1.5889311219,2
533,-2.1583600701,-0.9443962434,-0.8260578626,2
534,-2.1707761622,-0.9272432752,-0.7092208154,2
535,-2.1685127367,-1.1824541771,-1.2032283960,2
536,-5.0748700677,-1.5830412998,-1.0318925806,1
537,-3.4904408361,-1.2005307780,-1.1667995947,1
538,-2.2420666361,-1.1009203073,-1.3546671499,2
539,-4.2553698398,-0.7831729029,-0.5352450840,1
540,-4.9350182059,-1.3571873616,-2.2068145438,1
541,-2.6526285728,-1.3198479240,-2.4078177886,2
542,-2.8876613592,-0.9450968153,-1.0962509086,2
543,-2.1739230615,-0.8409844073,-0.7459599486,2
544,-2.9283075502,-1.4218115332,-1.2420203014,2
545,-2.8017544508,-1.0969682555,-1.5136627496,2
546,-2.5378207155,-1.1196862750,-0.8093735281,2
547,-5.2884851559,-1.3734284793,-1.1653523378,1
548,-5.2031947457,-1.2935602953,-5.0907938986,3
549,-2.1428456937,-1.5450814435,-0.8009578310,2
550,-4.9836821152,-0.8386551445,-0.9519677768,1
551,-1.7855277837,-1.0949001951,-1.1973447766,2
552,-2.7142007543,-0.9898908635,-1.1431985263,2
553,-1.5582190890,-1.0335036734,-0.9441694754,2
554,-1.9732730588,-1.2800281342,-0.9307952491,2
555,-1.9053933867,-1.5893235420,-0.9678228327,2
556,-4.1936202761,-1.1898744428,-1.2641836826,1
557,-3.0524237120,-1.1421133672,-0.8898468008,2
558,-1.8617327822,-2.7112512663,-1.0874320836,2
559,-1.8987112485,-1.3593160802,-0.8970490891,2
560,-1.7076786564,-1.4124622341,-1.3930445806,2
561,-2.5409154192,-1.1197941218,-0.8389685557,2
562,-1.8132537623,-1.0535261837,-0.8248822881,2
563,-4.2071798068,-0.7358931069,-0.8107395170,1
564,-2.1859129604,-1.0856621660,-1.3331230099,2
565,-2.1733566263,-1.5777200478,-0.9611101203,2
566,-2.3278701303,-1.1501518003,-1.2848691317,2
567,-2.6821638427,-1.3991980307,-0.8818631621,2
568,-2.9060404932,-1.0836519648,-0.7657438785,2
569,-2.2836316488,-1.3745022929,-1.0233089425,2
570,-1.8504450428,-1.1714078999,-0.9556586882,2
571,-2.2707341682,-1.4029845070,-0.9242281856,2
572,-4.8298726910,-1.2161019432,-1.7366303020,1
573,-2.2657278781,-0.9871626573,-0.7740408831,2
574,-1.7314662011,-0.8561527517,-0.9977210017,2
575,-3.4272697224,-1.3344341326,-0.8706279504,1
576,-1.7099089691,-0.8164795241,-0.8890428336,2
577,-2.0154348089,-1.1300596276,-0.8566285162,2
578,-3.6784113178,-1.0983571889,-1.4622625902,1
579,-2.3002444857,-0.9528592649,-0.9002952619,2
580,-3.7536050600,-1.5783305413,-0.8808462934,1
581,-2.2142332696,-0.9012296148,-0.8884219855,2
582,-1.9382166866,-1.0064570415,-0.9699159489,2
583,-2.4365104185,-1.4746301045,-1.0047143790,2
584,-1.8514108076,-1.2966693197,-0.8721651925,2
585,-2.1111166280,-1.0448646299,-0.9517031397,2
586,-4.7136994743,-0.9033515732,-1.4575738727,1
587,-4.3974916519,-0.9705619926,-1.1150340375,1
588,-1.9362827705,-0.8341922161,-0.9252540811,2
589,-2.1587145233,-1.3128772355,-1.4454654919,2
590,-2.2635893123,-0.9619782359,-0.7034021007,2
591,-2.3534256483,-1.1261113556,-0.9833624954,2
592,-2.0017670874,-1.1035156323,-0.8645902782,2
593,-2.4543399530,-1.3170200630,-1.1574687577,2
594,-5.1030538070,-1.0241275084,-1.5516998747,1
595,-2.8238826611,-1.6184493442,-4.6424135937,3
596,-3.4350851620,-1.3747521288,-0.8207574264,1
597,-1.7016377594,-1.1123491488,-1.8785126188,2
598,-2.2274561328,-1.1501479101,-1.0243125460,2
599,-2.1672246991,-0.8645704536,-1.1267878391,2
600,-2.4245103522,-1.0561828382,-1.1041799992,2
601,-2.7557055873,-1.2666750200,-1.2030807941,2
602,-2.6170442943,-1.5829208296,-1.1297327408,2
603,-3.7176745231,-1.4961089424,-1.5577443020,1
604,-1.4307504577,-1.3884497352,-1.4280089977,2
605,-1.8588699736,-2.6399177997,-0.8874136811,2
606,-4.5002805546,-1.0611552901,-0.8593025486,1
607,-1.7609801151,-1.5007680308,-1.3377202826,2
608,-1.5370634155,-1.7181483708,-1.6497376180,2
609,-2.1038251263,-1.1708666111,-1.0428663392,2
610,-1.6431475230,-1.0881374492,-0.7713394025,2
611,-2.1046279650,-0.9442032419,-1.3910239225,2
612,-3.1880121604,-1.3699438054,-1.2186422126,2
613,-2.0232651378,-1.2253545320,-1.0594085797,2
614,-1.9571330182,-1.3142564828,-1.0456311821,2
615,-1.7943032850,-1.2745965313,-5.1179374458,3
616,-1.9889996728,-1.0903249974,-0.7541573126,2
617,-3.0750714805,-1.0729172721,-0.7068502394,2
618,-1.9202382402,-1.0438570030,-1.2210566755,2
619,-1.7284026201,-0.9764065503,-0.8768413614,2
620,-2.2094820799,-1.1889890870,-0.6627480855,2
621,-2.2585819137,-2.3927160355,-0.9943929600,2
622,-2.6147402929,-1.5377193493,-0.9023512586,2
623,-2.3057321225,-1.2565711884,-1.2021021341,2
624,-4.5664806562,-1.2139976000,-1.4047033661,1
625,-2.6556550336,-1.0850757316,-0.8263250996,2
626,-1.7006240772,-1.1120819723,-1.2673883574,2
627,-2.1427012874,-1.0622220699,-0.8764257762,2
628,-5.1043896163,-1.1327416558,-1.4111805763,1
629,-2.2966217514,-1.4822656446,-1.6654833853,2
630,-2.0818370731,-1.4102585779,-1.3140184110,2
631,-5.4296384411,-1.1166572941,-1.7317230527,1
632,-2.5676479542,-1.2487063771,-0.6389364245,2
633,-3.0525996039,-1.1953386542,-1.2101380997,2
634,-2.2280011193,-0.8515568217,-0.9226764494,2
635,-2.2642983223,-1.0290112039,-0.8459715665,2
636,-4.8064261796,-2.2257554394,-1.3074656892,1
637,-2.4049904729,-1.3571952757,-1.1612027938,2
638,-1.9711268635,-0.9903085085,-0.9575398373,2
639,-2.7480681896,-1.2402083091,-1.1192972103,2
640,-2.5330885020,-1.1169545677,-0.7529089066,2
641,-1.9266954492,-1.4845024191,-1.4579938984,2
642,-1.8813598659,-1.0658959066,-2.1030441696,2
643,-1.8037672148,-0.7534290326,-0.8784804379,2
644,-2.3545585977,-1.0648996982,-0.7454468743,2
645,-2.1374424375,-1.2222825113,-1.7315080089,2
646,-2.5231972981,-0.8840394170,-1.1160260041,2
647,-2.1661248131,-1.1022502162,-1.0550339006,2
648,-2.1028639805,-1.5390025979,-1.5194349039,2
649,-2.0962331764,-1.3939547825,-0.7750693821,2
650,-1.9711192682,-1.3729089445,-1.3646794454,2
651,-2.2560563782,-1.1606566986,-1.0470493643,2
652,-1.8298060834,-1.0716299217,-1.1227800709,2
653,-2.4622259645,-1.5163692037,-4.9057323102,3
654,-3.8435759484,-1.2700294927,-1.1010219002,1
655,-2.0665030902,-1.1323566706,-0.6226855047,2
656,-3.2877502201,-1.4113357034,-0.8722606349,2
657,-1.8639923589,-1.2259873237,-1.9183750532,2
658,-4.4521325396,-1.0543240503,-2.0199147706,1
659,-4.1529319125,-1.1582663967,-1.3807207718,1
660,-2.2532572697,-1.1929579475,-0.9939746984,2
661,-2.9677465151,-1.2509535841,-0.7497647441,2
662,-5.3792611697,-1.1448088851,-1.2750503709,1
663,-4.4433014046,-0.9533738950,-0.6538186331,1
664,-2.3825581989,-1.3517135778,-1.6990476136,2
665,-2.2932591561,-1.3006476022,-1.2814791987,2
666,-2.1083877843,-4.7454319076,-0.7203663789,2
667,-2.9789304283,-0.9029375301,-1.9902774004,2
668,-2.4314650310,-1.4965460340,-2.6868296475,2
669,-5.5895666422,-2.1663261800,-1.3934955243,1
670,-2.8230010786,-1.3091947424,-0.9460553740,2
671,-1.8899840387,-2.0613696796,-0.8784669460,2
672,-2.4196204142,-1.4726176626,-1.0616563372,2
673,-2.4750214821,-1.2301899598,-0.8771474156,2
674,-1.9740023051,-1.8147300017,-1.2895336047,2
675,-1.7066126826,-1.0534496569,-0.9776488617,2
676,-1.9397540649,-1.0479742116,-0.9821266952,2
677,-4.4173698959,-1.7588496482,-1.3229213838,1
678,-1.9928072836,-1.4365572412,-1.2531526506,2
679,-2.3890665025,-1.4214315910,-0.8636327569,2
680,-2.1090053844,-2.1178397368,-2.3388207463,2
681,-1.7742859832,-1.3772391135,-1.0517984644,2
682,-1.6729371230,-1.1782022485,-1.0246972318,2
683,-2.6641938446,-1.2035552143,-0.7307619716,2
684,-4.2979068113,-1.0736836731,-0.9400601901,1
685,-2.8991611997,-1.2330366745,-0.7151629703,2
686,-1.9321796351,-1.2507369981,-0.9808877419,2
687,-2.4256232577,-1.0928021284,-0.8800085490,2
688,-1.6273676004,-0.9501909166,-0.7816801774,2
689,-5.7030763205,-1.1080473776,-4.9173568355,3
690,-2.4323029712,-0.9984305850,-0.7696306829,2
691,-1.8060820996,-1.2973969090,-1.0262433594,2
692,-4.7052770099,-1.1487685244,-0.7086691536,1
693,-2.0523948023,-1.1413655798,-1.0584761966,2
694,-1.9249670482,-1.4615269760,-1.1158606844,2
695,-5.0799953629,-0.9814759820,-0.9094402293,1
696,-1.8525669085,-2.0886388238,-1.7913412628,2
697,-1.8805193677,-1.5681366873,-0.9454336049,2
698,-2.5652464284,-1.2387889453,-1.0695252237,2
699,-3.1182552839,-1.2598174256,-1.8237850553,2
700,-2.3566656255,-1.6894985166,-0.8666220861,2
701,-2.1368519219,-0.9123305454,-1.0406164061,2
702,-3.4610091176,-1.3148329639,-0.8838114274,1
703,-2.5487959355,-1.5774933668,-1.0244592799,2
704,-1.7779980740,-1.2697977659,-1.0516314784,2
705,-1.8420191661,-1.0617941455,-0.9939918465,2
706,-2.1564781936,-1.5255311192,-1.2233738532,2
707,-2.0374291452,-1.2729554961,-4.9824102747,3
708,-1.9516221586,-1.0717591535,-0.7698347778,2
709,-1.5906072066,-1.5563300981,-1.1815270492,2
710,-2.9074732245,-0.8838966434,-0.8892033103,2
711,-3.7157514817,-1.1476357888,-0.8416522542,1
712,-3.9787368180,-0.9493715415,-1.3845725419,1
713,-2.2947827101,-1.0503297261,-0.6868634417,2
714,-2.3084848317,-1.4222864377,-0.7940647934,2
715,-2.4244234846,-1.4995234702,-0.8183580426,2
716,-2.9951894455,-1.6604306609,-1.4220826731,2
717,-2.1386360249,-1.2148672344,-1.1756292808,2
718,-1.8007860980,-1.2008655325,-0.9151145203,2
719,-2.3149262823,-1.1229387284,-1.3340889736,2
720,-1.8890326752,-1.3105776590,-1.4316365438,2
721,-2.5686824384,-1.3304003965,-0.9845472078,2
722,-2.3418221269,-0.9294302537,-0.8343079233,2
723,-2.3225752858,-1.1446540026,-1.1121252660,2
724,-2.4297400752,-0.9431399942,-1.1397707310,2
725,-3.1109544428,-0.7890752462,-0.6294412412,2
726,-2.0388035550,-1.0166833279,-0.7416241839,2
727,-2.0377759937,-1.3456218774,-1.4048096577,2
728,-5.0794264501,-1.0079216719,-1.0409258653,1
729,-2.3785781591,-1.1011184494,-0.6174041071,2
730,-3.3489818934,-0.9179251079,-1.1739860023,1
731,-3.1974445239,-1.2934274134,-1.4566936244,2
732,-1.8143334074,-1.0666875750,-0.7004441752,2
733,-2.8731946834,-1.0586253326,-1.4758382004,2
734,-1.9955554874,-1.1451604642,-1.7981297183,2
735,-1.9906695368,-1.7152315242,-1.0981483408,2
736,-2.7369383149,-1.0724659711,-0.7539574824,2
737,-4.5655724476,-1.3985798612,-0.7091754282,1
738,-2.2722647067,-1.2483281264,-0.7417350159,2
739,-2.9633787990,-1.2700083702,-1.5263675855,2
740,-3.4778483193,-0.9368170205,-0.8195497837,1
741,-2.2743898911,-1.0880364605,-1.2395544039,2
742,-2.4693734389,-1.0997944996,-1.1679666507,2
743,-2.1157576481,-1.0433245732,-1.0385717807,2
744,-2.2295729033,-1.2960283403,-1.0520353285,2
745,-2.9654025314,-0.8979078737,-0.9224611113,2
746,-2.1203128472,-1.0473724691,-1.2299302143,2
747,-1.8959260098,-1.0437332525,-0.9602367999,2
748,-1.9114145296,-1.0870229925,-1.0734675304,2
749,-2.1633407365,-1.0431787320,-0.7342825505,2
750,-2.2089690153,-1.1435819569,-1.1313717076,2
751,-3.3199542231,-1.2441866916,-1.1809025905,2
752,-1.7822627993,-1.1486929745,-4.9359656680,3
753,-1.7773979540,-0.9119514407,-1.8605414538,2
754,-2.0748761477,-1.1337526217,-1.0139719992,2
755,-1.9104310973,-0.8498072798,-0.5331009158,2
756,-2.4377289398,-1.1725935299,-1.2710307295,2
757,-2.0788810314,-1.1651905778,-0.7634139540,2
758,-4.1753683535,-1.2685491558,-1.0559127452,1
759,-2.1701896872,-1.0605022769,-0.8598427771,2
760,-4.2957071662,-0.7244269012,-0.6508456637,1
761,-2.2037502818,-0.7513266694,-0.9277851319,2
762,-2.0524779071,-1.4350465096,-1.4326254511,2
763,-2.7514511917,-1.1477971806,-1.0626860902,2
764,-2.9701053489,-1.5698596350,-1.0404558474,2
765,-1.8545560784,-0.8408840375,-4.7874467062,3
766,-1.7366261421,-1.4441716214,-0.9768937026,2
767,-2.2535633399,-4.7457084733,-0.8830413842,2
768,-4.9279261012,-1.2351780064,-1.6009218024,1
769,-2.1073636511,-1.4277671417,-2.9685194453,2
770,-1.3604358096,-0.9336449509,-1.8302998700,2
771,-2.1166002920,-1.3523483430,-1.6821504923,2
772,-2.1787407943,-1.0689442487,-0.6829929038,2
773,-4.3574276734,-0.9627281951,-0.9483899693,1
774,-3.7448523767,-1.1411370435,-1.1219295640,1
775,-2.6242742871,-1.7315289464,-1.0469498569,2
776,-2.5779946264,-1.2863701987,-1.1338068948,2
777,-2.3520352112,-1.3400131773,-1.5963573354,2
778,-1.5101938409,-1.0482390351,-1.1297699747,2
779,-2.4861080671,-1.3674137251,-1.0874765596,2
780,-1.8606179403,-1.6064435268,-0.8839841687,2
781,-2.7651485809,-0.8363029650,-0.6148857057,2
782,-1.9108080954,-1.0465050039,-1.0503658623,2
783,-2.4390949821,-1.5531981280,-1.6783261474,2
784,-1.7394304945,-0.8072803768,-1.0454783719,2
785,-1.9381370705,-1.1145561332,-1.1314277998,2
786,-2.9005666576,-1.2399345923,-1.0177394128,2
787,-2.5411618466,-2.1284904874,-0.8257913003,2
788,-2.0794421803,-1.8101027789,-1.6327759909,2
789,-3.3772367866,-1.0250919239,-1.0310901343,1
790,-3.8070736170,-1.0454372243,-1.6067979642,1
791,-2.3000706095,-1.3307151264,-1.0884909027,2
792,-5.1407679441,-1.4208643362,-1.2659068541,1
793,-1.8577890309,-1.1303256595,-0.9635353716,2
794,-3.6043954893,-1.5836598416,-1.2459065365,1
795,-2.2360942382,-1.2394710493,-1.2346249652,2
796,-3.0852906643,-1.7161018564,-1.5368834250,2
797,-2.5862948750,-1.1706098348,-0.7266102368,2
798,-2.1402223201,-1.1243561471,-1.1513660909,2
799,-2.2883697834,-0.9429197760,-0.9930534453,2
800,-2.9094721896,-1.3261703616,-1.1238713020,2
801,-1.6385846412,-0.8187478886,-0.8443982630,2
802,-2.0061537896,-1.3031868170,-1.1465982171,2
803,-3.4349890947,-1.9667811318,-4.9374250011,3
804,-1.6855708421,-1.0420269862,-0.7090320180,2
805,-1.9082303673,-1.3275974822,-1.3456567700,2
806,-2.5289149042,-1.5955291927,-1.5045696784,2
807,-2.0473177566,-1.1237184011,-1.0673207625,2
808,-1.8773560085,-1.2649495813,-1.1428400686,2
809,-1.9462261585,-1.2599450378,-0.9060411851,2
810,-1.8311935221,-1.0980424807,-1.0016010268,2
811,-1.8449303617,-1.4007796206,-1.9252682785,2
812,-2.1447162426,-1.3121195921,-0.9648318380,2
813,-2.3512465498,-2.1177199132,-1.3477785270,2
814,-4.3300596399,-1.4186418769,-1.0518207524,1
815,-2.1806168053,-0.8083876927,-0.8084797368,2
816,-1.7570350818,-1.1481739510,-0.9783812625,2
817,-1.9780316915,-1.2468522181,-0.8315134797,2
818,-2.4770196813,-1.0714157474,-1.6834804665,2
819,-4.8177183874,-1.2866755318,-1.2454594127,1
820,-1.8266734703,-1.2091703595,-1.3521668767,2
821,-1.8556920792,-0.7023332680,-0.7421554205,2
822,-2.2184761054,-1.1790623780,-0.8375189234,2
823,-2.3841907511,-0.8891605581,-0.6077597123,2
824,-3.8326507227,-1.2639675491,-1.2439050378,1
825,-4.8480579127,-1.2140809575,-5.0336257859,3
826,-2.4694800132,-1.1324018653,-1.2309840367,2
827,-1.9675282747,-1.4950760198,-1.1721299756,2
828,-2.4419497445,-1.0420855747,-1.0317995493,2
829,-2.2790671284,-1.4491065608,-1.2055372525,2
830,-2.7317421724,-0.8210648108,-0.6799780792,2
831,-2.3050778929,-1.1592160284,-1.6130875513,2
832,-1.9729357988,-1.0978273894,-1.0064726396,2
833,-1.8991530588,-1.6136057720,-1.8241745055,2
834,-1.7025185675,-1.0097628857,-0.6889247456,2
835,-5.2369332230,-1.2955337677,-2.1468515327,1
836,-2.8640377563,-5.0194874329,-1.7441327197,2
837,-1.8139514223,-1.3535953493,-2.3225358174,2
838,-2.1176726767,-1.1022359905,-1.1192911679,2
839,-3.9994809798,-1.0660790316,-1.0207813893,1
840,-2.0674019503,-1.5108701303,-0.9179228362,2
841,-2.1777070566,-2.4460276591,-0.8046765859,2
842,-1.9612593236,-1.1456373190,-1.1242910702,2
843,-2.4505142322,-1.5607779380,-1.0630377209,2
844,-1.4021237753,-1.0567116922,-4.9765744498,3
845,-2.2071835613,-1.0594734763,-0.9175266588,2
846,-2.1329541120,-1.2818690035,-1.1612936930,2
847,-3.5070023413,-1.2125970819,-1.9184566751,1
848,-1.9280090870,-0.9193289359,-0.6329770690,2
849,-2.8498645833,-3.4397890911,-1.6125699463,2
850,-1.9500166669,-0.6609033133,-0.5581837585,2
851,-2.4068478582,-0.8522814869,-1.0262446897,2
852,-4.0466286671,-1.1694280015,-1.0244309899,1
853,-1.6469578279,-0.8167332195,-0.8534605510,2
854,-1.9502853118,-1.1505058819,-0.6050308263,2
855,-2.2484440421,-1.2202878810,-1.1044888714,2
856,-2.0876609466,-1.3325747875,-1.5189967237,2
857,-3.7267255422,-1.5431648336,-0.9387074659,1
858,-2.3045173009,-1.1376498609,-1.5463706175,2
859,-1.9036875425,-1.2353911204,-0.6549607403,2
860,-2.2898917059,-1.8984188799,-0.9729390179,2
861,-4.9526151028,-0.8194163186,-1.4748787423,1
862,-1.9847921481,-1.3152219723,-1.0186824948,2
863,-4.2597785740,-2.3695570907,-1.2884923816,1
864,-2.6397268407,-1.2292390670,-0.9854426183,2
865,-2.0564729043,-1.4022248229,-2.2005985390,2
866,-2.6452534470,-1.4705246624,-1.6714365444,2
867,-5.2926641486,-1.1226720810,-1.6214959127,1
868,-2.1267752614,-1.4179020052,-1.0945467898,2
869,-4.9178519925,-1.1975160326,-1.2408640675,1
870,-5.5162214249,-1.2260188523,-4.9119570515,3
871,-3.8601120517,-0.9593395783,-0.6209484204,1
872,-1.6831444329,-1.1768765342,-1.1641862118,2
873,-2.1508421509,-1.2383381363,-2.3952120702,2
874,-2.2383948423,-1.2898140863,-1.0351659694,2
875,-2.3145023751,-0.8780823234,-1.2133814408,2
876,-1.9695804849,-0.9854951430,-1.1614047548,2
877,-2.1256480831,-0.7669022845,-0.6983225115,2
878,-2.4642382820,-1.3033369184,-1.4946695209,2
879,-2.1481554171,-1.2930386446,-1.5175819181,2
880,-1.6110133746,-1.1209267037,-1.0357639916,2
881,-1.8477330200,-1.0437393595,-0.8587584138,2
882,-2.4608335229,-1.3733619800,-1.1393621229,2
883,-2.5672111916,-1.4389770998,-2.5523735371,2
884,-1.9901961732,-1.1823034066,-4.8241804447,3
885,-4.2489530072,-1.0118651746,-1.0441662487,1
886,-2.8229797202,-1.1828244230,-0.8274163381,2
887,-2.1577665686,-1.5147842016,-2.0289480231,2
888,-2.2378846986,-1.1169883247,-0.8700042245,2
889,-1.3919060451,-1.0851044617,-0.8359309782,2
890,-2.0371694648,-1.2021409076,-1.1623443635,2
891,-1.7713000322,-1.1414220307,-1.0545002923,2
892,-1.7548951126,-1.1123162406,-1.1254793979,2
893,-2.3817435126,-1.1400005371,-1.7085847327,2
894,-3.0488402672,-1.0741938207,-1.6167133647,2
895,-2.3728146750,-1.1798579885,-4.7497069059,3
896,-2.6640602085,-1.2837162324,-1.4441724486,2
897,-3.2015663630,-1.2502414598,-1.2529728641,2
898,-1.8835782510,-1.0291383617,-0.6810961656,2
899,-1.6034111801,-1.0895102819,-0.8044590648,2
900,-2.2540196430,-1.0060352946,-1.0345343963,2
901,-4.7287679737,-3.3878225717,-1.6712990515,1
902,-2.1784303644,-1.3047031016,-1.0989684259,2
903,-2.3113577915,-1.3878701064,-0.9601873120,2
904,-2.0147852131,-0.8943151410,-0.6668171475,2
905,-1.4150477508,-1.4297936258,-4.9768421882,3
906,-2.2903490330,-1.4194915108,-1.7829330597,2
907,-4.9108602997,-1.1464865475,-0.8804982046,1
908,-5.0753485558,-0.9315610171,-0.9238883811,1
909,-1.7707954851,-0.7799032283,-0.6202756363,2
910,-2.8055470646,-1.1660589793,-0.9260012563,2
911,-3.7045712894,-5.2099592671,-2.4550618177,3
912,-2.4395035207,-1.0681450331,-0.9047678617,2
913,-4.2210913008,-1.6969931156,-1.1584534807,1
914,-1.7735507011,-1.3757420148,-0.9468038798,2
915,-2.6464292370,-1.0280402109,-0.7336615018,2
916,-2.1940403758,-1.0818414528,-0.9145111860,2
917,-3.6664746169,-1.2566917569,-1.4940792562,1
918,-4.1939067384,-1.2607776025,-0.9980430281,1
919,-2.3926703275,-0.9785256174,-0.9768827717,2
920,-1.8836603382,-1.0001068062,-0.5343241285,2
921,-3.1434223387,-1.1436212893,-1.1300432086,2
922,-2.7881530262,-1.1634412901,-1.3173311522,2
923,-4.5138223917,-0.9470963046,-1.4913934864,1
924,-2.8225838799,-1.2295497185,-1.8385997346,2
925,-2.4345626559,-1.2442361161,-4.8614682837,3
926,-2.3783270526,-0.9884640885,-1.4456208054,2
927,-3.2914265371,-1.3316720537,-0.9468390167,2
928,-1.9080687278,-1.2820896950,-1.0256948823,2
929,-3.3801066950,-1.4243806500,-1.3522796469,1
930,-2.5226638786,-1.4630285218,-1.4949599576,2
931,-2.8290913210,-1.1075222324,-0.9236140082,2
932,-2.0643031105,-0.9301521485,-1.0770757577,2
933,-1.7828164144,-1.1373436165,-1.5939846112,2
934,-2.1406865338,-0.9972733983,-0.9778708587,2
935,-2.0541849876,-1.3307469288,-1.1751480484,2
936,-2.8093082700,-1.3103711895,-1.4094627400,2
937,-2.3762856848,-1.0941000541,-1.3540467846,2
938,-1.6862260295,-0.8780408409,-2.2427544292,2
939,-1.9546737170,-1.0014101170,-1.3227182914,2
